City,Year,Mean_Price,Sales_Count,National_CPIH,UK_Weighted_Mean_City_Price,City_CPIH_Proxy,Type
Doncaster,2018,148401.17382829468,18202.0,105.5975,261443.5149760542,59.939497656955254,historical
Doncaster,2019,151608.33313369504,18257.0,107.4138,262960.72180193075,61.92874381377106,historical
Doncaster,2020,158190.0111919991,15812.0,108.1375,280336.75094536995,61.020441585300226,historical
Doncaster,2021,175972.055825511,18200.0,111.048,304692.59633479913,64.13462319195682,historical
Doncaster,2022,175029.55046,4142.0,121.6811,298861.9294341532,71.26296839748785,historical
Durham,2015,127522.32225430718,27742.0,100.001,237414.11696454164,53.713569819681645,historical
Durham,2016,127699.40620952372,30297.0,100.3471,245087.29754123618,52.284492968027784,historical
Durham,2017,131563.1134724266,30994.0,103.0775,254455.54739836094,53.294954531776916,historical
Durham,2018,135045.8459245002,31452.0,105.5975,261443.5149760542,54.54525699870023,historical
Durham,2019,139099.86648459866,31157.0,107.4138,262960.72180193075,56.81930417675664,historical
Durham,2020,142848.38292066052,27554.0,108.1375,280336.75094536995,55.10253991312463,historical
Durham,2021,153577.4090283538,33301.0,111.048,304692.59633479913,55.972689599064054,historical
Durham,2022,152404.17837,7507.0,121.6811,298861.9294341532,62.051088620652415,historical
Ely,2015,253081.78255583474,5882.0,100.001,237414.11696454164,106.60036421147569,historical
Ely,2016,282081.15134312847,5808.0,100.3471,245087.29754123618,115.49364567611477,historical
Ely,2017,300809.18930563313,5441.0,103.0775,254455.54739836094,121.85491543679792,historical
Ely,2018,308464.2895801739,5577.0,105.5975,261443.5149760542,124.58927436745104,historical
Ely,2019,320493.7580697804,5328.0,107.4138,262960.72180193075,130.91480809246474,historical
Ely,2020,328675.316439316,4459.0,108.1375,280336.75094536995,126.78368751724149,historical
Ely,2021,353240.7679432013,6813.0,111.048,304692.59633479913,128.74182461412343,historical
Ely,2022,354331.89992,1319.0,121.6811,298861.9294341532,144.26559926514474,historical
Exeter,2015,247808.94828373232,9340.0,100.001,237414.11696454164,104.37939813420041,historical
Exeter,2016,258461.9881765216,9809.0,100.3471,245087.29754123618,105.82315458182603,historical
Exeter,2017,269302.05319918686,8609.0,103.0775,254455.54739836094,109.09167700392604,historical
Exeter,2018,283259.0477874212,8182.0,105.5975,261443.5149760542,114.40883244501904,historical
Exeter,2019,282665.2811623288,7622.0,107.4138,262960.72180193075,115.46268876073347,historical
Exeter,2020,295134.6484195477,6522.0,108.1375,280336.75094536995,113.84566217537505,historical
Exeter,2021,311875.35755286476,8245.0,111.048,304692.59633479913,113.66582293806478,historical
Exeter,2022,321802.16985,1831.0,121.6811,298861.9294341532,131.0211778525045,historical
Gloucester,2015,172583.55205065318,9385.0,100.001,237414.11696454164,72.69377242295567,historical
Gloucester,2016,183213.2093099689,9966.0,100.3471,245087.29754123618,75.01373763711725,historical
Gloucester,2017,193375.62169562728,9310.0,103.0775,254455.54739836094,78.33460833976464,historical
Gloucester,2018,203420.66887900687,9042.0,105.5975,261443.5149760542,82.16196941782383,historical
