ons_dataset_id,ons_edition,ons_version,ons_release_date,v4_0,mmm-yy,Time,uk-only,Geography,cpih1dim1aggid,Aggregate,value
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.1,Dec-25,1-12-25,K02000001,United Kingdom,CP1212_1213,12.1.2/3 Appliances and products for personal care,118.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,104.3,Dec-25,1-12-25,K02000001,United Kingdom,CP1232,12.3.2 Other personal effects,104.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.4,Dec-25,1-12-25,K02000001,United Kingdom,CP054,"05.4 Glassware, tableware and household utensils",109.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,116.2,Dec-25,1-12-25,K02000001,United Kingdom,CP1252,12.5.2 House contents insurance,116.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,165.5,Dec-25,1-12-25,K02000001,United Kingdom,CP0441,04.4.1 Water supply,165.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,143.9,Dec-25,1-12-25,K02000001,United Kingdom,CP011,01.1 Food,143.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,157.1,Dec-25,1-12-25,K02000001,United Kingdom,CP0119,01.1.9 Food products (nec),157.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,127.3,Dec-25,1-12-25,K02000001,United Kingdom,CP05,"05 Furniture, household equipment and maintenance",127.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,115.4,Dec-25,1-12-25,K02000001,United Kingdom,CP0561,05.6.1 Non-durable household goods,115.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,160.6,Dec-25,1-12-25,K02000001,United Kingdom,CP063,06.3 Hospital services,160.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,144.4,Dec-25,1-12-25,K02000001,United Kingdom,CP01,01 Food and non-alcoholic beverages,144.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,123.2,Dec-25,1-12-25,K02000001,United Kingdom,CP053,"05.3 Household appliances, fitting and repairs",123.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,126.0,Dec-25,1-12-25,K02000001,United Kingdom,CP031,03.1 Clothing,126.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,72.3,Dec-25,1-12-25,K02000001,United Kingdom,CP0913,09.1.3 Data processing equipment,72.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,124.7,Dec-25,1-12-25,K02000001,United Kingdom,CP123,12.3 Personal effects (nec),124.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,144.9,Dec-25,1-12-25,K02000001,United Kingdom,CP094,09.4 Recreational and cultural services,144.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,143.9,Dec-25,1-12-25,K02000001,United Kingdom,CP0111,01.1.1 Bread and cereals,143.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,115.3,Dec-25,1-12-25,K02000001,United Kingdom,CP052,05.2 Household textiles,115.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,139.7,Dec-25,1-12-25,K02000001,United Kingdom,CP0511,05.1.1 Furniture and furnishings,139.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,148.1,Dec-25,1-12-25,K02000001,United Kingdom,CP0934_0935,"09.3.4/5 Pets, related products and services",148.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.4,Dec-25,1-12-25,K02000001,United Kingdom,CP127,12.7 Other services (nec),110.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,139.2,Dec-25,1-12-25,K02000001,United Kingdom,CP07,07 Transport,139.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,141.0,Dec-25,1-12-25,K02000001,United Kingdom,CP0562,05.6.2 Domestic services and household services,141.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.5,Dec-25,1-12-25,K02000001,United Kingdom,CP0932,09.3.2 Equipment for sport and open-air recreation,118.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.4,Dec-25,1-12-25,K02000001,United Kingdom,CP0211,02.1.1 Spirits,118.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,135.2,Dec-25,1-12-25,K02000001,United Kingdom,CP09,09 Recreation and culture,135.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,140.6,Dec-25,1-12-25,K02000001,United Kingdom,CP0711N1,07.1.1.1 New motor cars,140.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,141.1,Dec-25,1-12-25,K02000001,United Kingdom,CP0721,07.2.1 Spare parts and accessories,141.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,174.6,Dec-25,1-12-25,K02000001,United Kingdom,CP0733,07.3.3 Passenger transport by air,174.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,213.8,Dec-25,1-12-25,K02000001,United Kingdom,CP0952,09.5.2 Newspapers and periodicals,213.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,123.6,Dec-25,1-12-25,K02000001,United Kingdom,CP0533,05.3.3 Repair of household appliances,123.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,158.4,Dec-25,1-12-25,K02000001,United Kingdom,CP0453,04.5.3 Liquid fuels,158.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,151.8,Dec-25,1-12-25,K02000001,United Kingdom,CP11,11 Restaurants and hotels,151.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,167.2,Dec-25,1-12-25,K02000001,United Kingdom,CP1253,12.5.3 Health insurance,167.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,140.3,Dec-25,1-12-25,K02000001,United Kingdom,CP062,06.2 Out-patient services,140.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,131.1,Dec-25,1-12-25,K02000001,United Kingdom,CP0621_0623,06.2.1/3 Medical services and paramedical services,131.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,148.1,Dec-25,1-12-25,K02000001,United Kingdom,CP012,01.2 Non-alcoholic beverages,148.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,122.0,Dec-25,1-12-25,K02000001,United Kingdom,CP03,03 Clothing and footwear,122.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,136.8,Dec-25,1-12-25,K02000001,United Kingdom,CP0953_0954,"09.5.3/4 Miscellaneous printed matter, stationery and drawing materials",136.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,116.1,Dec-25,1-12-25,K02000001,United Kingdom,CP1112,11.1.2 Canteens,116.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.2,Dec-25,1-12-25,K02000001,United Kingdom,CP0212,02.1.2 Wine,120.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,137.9,Dec-25,1-12-25,K02000001,United Kingdom,CP0611,06.1.1 Pharmaceutical products,137.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,142.8,Dec-25,1-12-25,K02000001,United Kingdom,CP0731,07.3.1 Passenger transport by railway,142.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,154.5,Dec-25,1-12-25,K02000001,United Kingdom,CP0723,07.2.3 Maintenance and repairs,154.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,180.2,Dec-25,1-12-25,K02000001,United Kingdom,CP1254,12.5.4 Transport insurance,180.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,73.7,Dec-25,1-12-25,K02000001,United Kingdom,CP0912,"09.1.2 Photographic, cinematographic and optical equipment",73.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,75.5,Dec-25,1-12-25,K02000001,United Kingdom,CP0911,09.1.1 Reception and reproduction of sound and pictures,75.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,124.1,Dec-25,1-12-25,K02000001,United Kingdom,CP12,12 Miscellaneous goods and services,124.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,190.0,Dec-25,1-12-25,K02000001,United Kingdom,CP0115,01.1.5 Oils and fats,190.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,121.3,Dec-25,1-12-25,K02000001,United Kingdom,CP043,04.3 Regular maintenance and repair of the dwelling,121.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,152.7,Dec-25,1-12-25,K02000001,United Kingdom,CP10,10 Education,152.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,161.0,Dec-25,1-12-25,K02000001,United Kingdom,CP073,07.3 Transport services,161.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.1,Dec-25,1-12-25,K02000001,United Kingdom,CP0313,03.1.3 Other clothing and clothing accessories,117.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,154.0,Dec-25,1-12-25,K02000001,United Kingdom,CP0622,06.2.2 Dental services,154.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,136.8,Dec-25,1-12-25,K02000001,United Kingdom,CP042,04.2 Owner Occupiers Housing Costs,136.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,194.2,Dec-25,1-12-25,K02000001,United Kingdom,CP0451,04.5.1 Electricity,194.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,119.7,Dec-25,1-12-25,K02000001,United Kingdom,CP0712_0713,07.1.2/3 Motocycles and bicycles,119.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,143.0,Dec-25,1-12-25,K02000001,United Kingdom,CP0942,09.4.2 Cultural services,143.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,133.8,Dec-25,1-12-25,K02000001,United Kingdom,CP0113,01.1.3 Fish,133.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,164.0,Dec-25,1-12-25,K02000001,United Kingdom,CP0443,04.4.3 Sewerage collection,164.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,153.5,Dec-25,1-12-25,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,153.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.3,Dec-25,1-12-25,K02000001,United Kingdom,CP126,12.6 Financial services (nec),91.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,131.5,Dec-25,1-12-25,K02000001,United Kingdom,CP092,09.2 Other major durables for recreation and culture,131.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.9,Dec-25,1-12-25,K02000001,United Kingdom,CP055,05.5 Tools and equipment for house and garden,117.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,149.5,Dec-25,1-12-25,K02000001,United Kingdom,CP124,12.4 Social protection,149.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,159.1,Dec-25,1-12-25,K02000001,United Kingdom,CP095,"09.5 Books, newspapers and stationery",159.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,139.4,Dec-25,1-12-25,K02000001,United Kingdom,CP051,"05.1 Furniture, furnishings and carpets",139.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,142.5,Dec-25,1-12-25,K02000001,United Kingdom,CP04,"04 Housing, water, electricity, gas and other fuels",142.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,124.6,Dec-25,1-12-25,K02000001,United Kingdom,CP093,"09.3 Other recreational items, gardens and pets",124.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.4,Dec-25,1-12-25,K02000001,United Kingdom,CP0612_0613,06.1.2/3 Other medical and therapeutic equipment,120.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,174.9,Dec-25,1-12-25,K02000001,United Kingdom,CP0724,07.2.4 Other services,174.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,123.9,Nov-25,1-11-25,K02000001,United Kingdom,CP123,12.3 Personal effects (nec),123.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,151.8,Nov-25,1-11-25,K02000001,United Kingdom,CP0118,"01.1.8 Sugar, jam, syrups, chocolate and confectionery",151.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.9,Nov-25,1-11-25,K02000001,United Kingdom,CP0212,02.1.2 Wine,120.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,152.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0454,04.5.4 Solid fuels,152.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,154.4,Nov-25,1-11-25,K02000001,United Kingdom,CP0119,01.1.9 Food products (nec),154.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,114.2,Nov-25,1-11-25,K02000001,United Kingdom,CP052,05.2 Household textiles,114.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.4,Nov-25,1-11-25,K02000001,United Kingdom,CP043,04.3 Regular maintenance and repair of the dwelling,120.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,142.3,Nov-25,1-11-25,K02000001,United Kingdom,CP04,"04 Housing, water, electricity, gas and other fuels",142.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,147.4,Nov-25,1-11-25,K02000001,United Kingdom,CP0934_0935,"09.3.4/5 Pets, related products and services",147.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,175.0,Nov-25,1-11-25,K02000001,United Kingdom,CP0724,07.2.4 Other services,175.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,143.3,Nov-25,1-11-25,K02000001,United Kingdom,CP01,01 Food and non-alcoholic beverages,143.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,142.6,Nov-25,1-11-25,K02000001,United Kingdom,CP011,01.1 Food,142.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,137.0,Nov-25,1-11-25,K02000001,United Kingdom,CP051,"05.1 Furniture, furnishings and carpets",137.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.4,Nov-25,1-11-25,K02000001,United Kingdom,CP1252,12.5.2 House contents insurance,118.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,164.4,Nov-25,1-11-25,K02000001,United Kingdom,CP044,04.4 Water supply and miscellaneous services relating to the dwelling,164.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,158.3,Nov-25,1-11-25,K02000001,United Kingdom,CP0453,04.5.3 Liquid fuels,158.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,137.2,Nov-25,1-11-25,K02000001,United Kingdom,CP0511,05.1.1 Furniture and furnishings,137.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,154.2,Nov-25,1-11-25,K02000001,United Kingdom,CP0723,07.2.3 Maintenance and repairs,154.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,169.2,Nov-25,1-11-25,K02000001,United Kingdom,CP0732_0736,07.3.2/6 Passenger transport by road and other services,169.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,180.5,Nov-25,1-11-25,K02000001,United Kingdom,CP1254,12.5.4 Transport insurance,180.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,103.5,Nov-25,1-11-25,K02000001,United Kingdom,CP1232,12.3.2 Other personal effects,103.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,191.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0115,01.1.5 Oils and fats,191.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,175.7,Nov-25,1-11-25,K02000001,United Kingdom,CP081,08.1 Postal services,175.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,124.2,Nov-25,1-11-25,K02000001,United Kingdom,CP071,07.1 Purchase of vehicles,124.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.2,Nov-25,1-11-25,K02000001,United Kingdom,CP0932,09.3.2 Equipment for sport and open-air recreation,118.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,116.6,Nov-25,1-11-25,K02000001,United Kingdom,CP0313,03.1.3 Other clothing and clothing accessories,116.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,133.2,Nov-25,1-11-25,K02000001,United Kingdom,CP0213,02.1.3 Beer,133.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,125.8,Nov-25,1-11-25,K02000001,United Kingdom,CP05,"05 Furniture, household equipment and maintenance",125.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,153.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0622,06.2.2 Dental services,153.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,125.7,Nov-25,1-11-25,K02000001,United Kingdom,CP031,03.1 Clothing,125.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,130.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0621_0623,06.2.1/3 Medical services and paramedical services,130.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,174.6,Nov-25,1-11-25,K02000001,United Kingdom,CP045,"04.5 Electricity, gas and other fuels",174.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.5,Nov-25,1-11-25,K02000001,United Kingdom,CP0432,04.3.2 Services for maintenance and repair of the dwelling,110.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,163.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0914,09.1.4 Recording media,163.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.8,Nov-25,1-11-25,K02000001,United Kingdom,CP0931,"09.3.1 Games, toys and hobbies",110.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,146.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0951,09.5.1 Books,146.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,160.2,Nov-25,1-11-25,K02000001,United Kingdom,CP063,06.3 Hospital services,160.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,110.3,Nov-25,1-11-25,K02000001,United Kingdom,CP127,12.7 Other services (nec),110.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,152.7,Nov-25,1-11-25,K02000001,United Kingdom,CP10,10 Education,152.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,151.2,Nov-25,1-11-25,K02000001,United Kingdom,CP111,11.1 Catering services,151.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,123.5,Nov-25,1-11-25,K02000001,United Kingdom,CP0533,05.3.3 Repair of household appliances,123.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,140.1,Nov-25,1-11-25,K02000001,United Kingdom,CP0711N1,07.1.1.1 New motor cars,140.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,141.1,Nov-25,1-11-25,K02000001,United Kingdom,CP072,07.2 Operation of personal transport equipment,141.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,140.0,Nov-25,1-11-25,K02000001,United Kingdom,CP062,06.2 Out-patient services,140.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,117.3,Nov-25,1-11-25,K02000001,United Kingdom,CP1212_1213,12.1.2/3 Appliances and products for personal care,117.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,115.9,Nov-25,1-11-25,K02000001,United Kingdom,CP1112,11.1.2 Canteens,115.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,109.4,Nov-25,1-11-25,K02000001,United Kingdom,CP054,"05.4 Glassware, tableware and household utensils",109.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,137.3,Nov-25,1-11-25,K02000001,United Kingdom,CP07,07 Transport,137.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,149.6,Nov-25,1-11-25,K02000001,United Kingdom,CP0122,"01.2.2 Mineral waters, soft drinks and juices",149.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,139.8,Nov-25,1-11-25,K02000001,United Kingdom,CP082_083,08.2/3 Telephone and telefax equipment,139.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,148.6,Nov-25,1-11-25,K02000001,United Kingdom,CP0452,04.5.2 Gas,148.6
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.8,Nov-25,1-11-25,K02000001,United Kingdom,CP0712_0713,07.1.2/3 Motocycles and bicycles,118.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,133.0,Nov-25,1-11-25,K02000001,United Kingdom,CP056,05.6 Goods and services for routine maintenance,133.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,164.0,Nov-25,1-11-25,K02000001,United Kingdom,CP0443,04.4.3 Sewerage collection,164.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,149.5,Nov-25,1-11-25,K02000001,United Kingdom,CP0941,09.4.1 Recreational and sporting services,149.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,131.7,Nov-25,1-11-25,K02000001,United Kingdom,CP061,"06.1 Medical products, appliances and equipment",131.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,135.4,Nov-25,1-11-25,K02000001,United Kingdom,CP0112,01.1.2 Meat,135.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,152.7,Nov-25,1-11-25,K02000001,United Kingdom,CP049,04.9 Council Tax and rates,152.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,118.8,Nov-25,1-11-25,K02000001,United Kingdom,CP0531_0532,05.3.1/2 Major appliances and small electric goods,118.8
cpih01,time-series,67,2026-02-18T00:00:00.000Z,139.7,Nov-25,1-11-25,K02000001,United Kingdom,CP06,06 Health,139.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,91.3,Nov-25,1-11-25,K02000001,United Kingdom,CP126,12.6 Financial services (nec),91.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,156.1,Nov-25,1-11-25,K02000001,United Kingdom,CP02,02 Alcoholic beverages and tobacco,156.1
cpih01,time-series,67,2026-02-18T00:00:00.000Z,76.9,Nov-25,1-11-25,K02000001,United Kingdom,CP0911,09.1.1 Reception and reproduction of sound and pictures,76.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,125.2,Nov-25,1-11-25,K02000001,United Kingdom,CP093,"09.3 Other recreational items, gardens and pets",125.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,116.3,Nov-25,1-11-25,K02000001,United Kingdom,CP0561,05.6.1 Non-durable household goods,116.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,171.9,Nov-25,1-11-25,K02000001,United Kingdom,CP125,12.5 Insurance,171.9
cpih01,time-series,67,2026-02-18T00:00:00.000Z,165.5,Nov-25,1-11-25,K02000001,United Kingdom,CP0441,04.4.1 Water supply,165.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,120.5,Nov-25,1-11-25,K02000001,United Kingdom,CP0612_0613,06.1.2/3 Other medical and therapeutic equipment,120.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,124.0,Nov-25,1-11-25,K02000001,United Kingdom,CP021,02.1 Alcoholic beverages,124.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,123.4,Nov-25,1-11-25,K02000001,United Kingdom,CP0722,07.2.2 Fuels and lubricants,123.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,152.5,Nov-25,1-11-25,K02000001,United Kingdom,CP1111,11.1.1 Restaurants and cafes,152.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,167.2,Nov-25,1-11-25,K02000001,United Kingdom,CP1253,12.5.3 Health insurance,167.2
cpih01,time-series,67,2026-02-18T00:00:00.000Z,141.5,Nov-25,1-11-25,K02000001,United Kingdom,CP0562,05.6.2 Domestic services and household services,141.5
cpih01,time-series,67,2026-02-18T00:00:00.000Z,211.3,Nov-25,1-11-25,K02000001,United Kingdom,CP0952,09.5.2 Newspapers and periodicals,211.3
cpih01,time-series,67,2026-02-18T00:00:00.000Z,126.0,Nov-25,1-11-25,K02000001,United Kingdom,CP0312,03.1.2 Garments,126.0
cpih01,time-series,67,2026-02-18T00:00:00.000Z,144.7,Nov-25,1-11-25,K02000001,United Kingdom,CP0731,07.3.1 Passenger transport by railway,144.7
cpih01,time-series,67,2026-02-18T00:00:00.000Z,190.4,Nov-25,1-11-25,K02000001,United Kingdom,CP022,02.2 Tobacco,190.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,138.4,Nov-25,1-11-25,K02000001,United Kingdom,CP0611,06.1.1 Pharmaceutical products,138.4
cpih01,time-series,67,2026-02-18T00:00:00.000Z,138.0,Nov-25,1-11-25,K02000001,United Kingdom,CP0512,05.1.2 Carpets and other floor coverings,138.0
